Node,Frequency,Frequency_in_cancer,In_Degree,Out_Degree
20867,0.034482758620689655,0.03807615230460922,17,2
20868,0.016333938294010888,0.018036072144288578,10,604
20869,0.44646098003629764,0.4529058116232465,646,0
20870,0.014519056261343012,0.01603206412825651,14,486
20871,0.4337568058076225,0.46292585170340683,611,0
20872,0.13430127041742287,0.13627254509018036,157,0
20873,0.24863883847549909,0.25250501002004005,259,0
20874,0.35934664246823955,0.3727454909819639,379,0
20875,0.050816696914700546,0.056112224448897796,22,88
20876,0.10526315789473684,0.10821643286573146,96,0
20877,0.030852994555353903,0.03206412825651302,17,92
20878,0.003629764065335753,0.004008016032064128,2,0
20879,0.018148820326678767,0.018036072144288578,10,1925
20880,0.014519056261343012,0.014028056112224449,8,463
20881,0.014519056261343012,0.01603206412825651,7,18
20882,0.034482758620689655,0.03006012024048096,17,45
20883,0.2177858439201452,0.22244488977955912,322,0
20884,0.0018148820326678765,0.002004008016032064,0,308
20885,0.0925589836660617,0.10220440881763528,81,0
20886,0.23593466424682397,0.24248496993987975,352,0
20887,0.021778584392014518,0.02404809619238477,13,301
20888,0.18330308529945555,0.19238476953907815,128,0
20889,0.014519056261343012,0.014028056112224449,7,548
20890,0.010889292196007259,0.012024048096192385,4,769
20891,0.025408348457350273,0.028056112224448898,18,560
20892,0.010889292196007259,0.008016032064128256,15,193
20893,0.5335753176043557,0.5731462925851704,955,0
20894,0.016333938294010888,0.018036072144288578,18,11
20895,0.009074410163339383,0.01002004008016032,8,830
20896,0.007259528130671506,0.006012024048096192,3,520
20897,0.09437386569872959,0.09819639278557114,126,0
20898,0.0054446460980036296,0.006012024048096192,3,1196
20899,0.09800362976406533,0.10220440881763528,49,29
20900,0.10163339382940109,0.10821643286573146,48,20
20901,0.012704174228675136,0.014028056112224449,8,379
20902,0.18148820326678766,0.17835671342685372,163,0
20903,0.3793103448275862,0.3867735470941884,738,0
20904,0.08892921960072596,0.09218436873747494,65,3
20905,0.1869328493647913,0.20440881763527055,186,0
20906,0.1869328493647913,0.20040080160320642,272,0
20907,0.0054446460980036296,0.006012024048096192,2,1379
20908,0.019963702359346643,0.022044088176352707,18,232
20909,0.40834845735027225,0.4088176352705411,641,0
20910,0.023593466424682397,0.02404809619238477,33,194
20911,0.007259528130671506,0.008016032064128256,3,1372
20912,0.014519056261343012,0.01603206412825651,8,563
20913,0.010889292196007259,0.012024048096192385,8,1250
20914,0.05263157894736842,0.050100200400801605,54,1
20915,0.5807622504537205,0.5971943887775552,1285,0
20916,0.012704174228675136,0.012024048096192385,9,437
20917,0.0054446460980036296,0.006012024048096192,2,905
20918,0.032667876588021776,0.036072144288577156,36,36
20919,0.38294010889292196,0.39879759519038077,440,0
20920,0.003629764065335753,0.004008016032064128,2,1525
20921,0.3666061705989111,0.3687374749498998,663,0
20922,0.003629764065335753,0.004008016032064128,1,1278
20923,0.3466424682395644,0.3466933867735471,391,0
20924,0.06715063520871144,0.07214428857715431,31,2
20925,0.6515426497277677,0.655310621242485,2336,0
20926,0.016333938294010888,0.018036072144288578,8,1928
20927,0.2958257713248639,0.3046092184368738,710,0
20928,0.038112522686025406,0.03807615230460922,21,15
20929,0.37749546279491836,0.3907815631262525,541,0
20930,0.025408348457350273,0.028056112224448898,12,21
20931,0.034482758620689655,0.022044088176352707,14,1
20932,0.20326678765880218,0.21442885771543085,336,0
20933,0.3793103448275862,0.39879759519038077,662,0
20934,0.1996370235934664,0.20641282565130262,274,0
20935,0.2558983666061706,0.2565130260521042,330,0
20936,0.019963702359346643,0.022044088176352707,11,493
20937,0.07441016333938294,0.0781563126252505,113,13
20938,0.009074410163339383,0.01002004008016032,5,1329
20939,0.025408348457350273,0.028056112224448898,29,66
20940,0.24863883847549909,0.25851703406813625,383,0
20941,0.20326678765880218,0.20240480961923848,224,1
20942,0.010889292196007259,0.01002004008016032,4,477
20943,0.0544464609800363,0.05811623246492986,88,46
20944,0.0054446460980036296,0.006012024048096192,2,1319
20945,0.0054446460980036296,0.004008016032064128,3,980
20946,0.5952813067150635,0.627254509018036,1566,0
20947,0.041742286751361164,0.04008016032064128,48,29
20948,0.16878402903811252,0.1683366733466934,147,0
20949,0.4337568058076225,0.4749498997995992,1310,0
20950,0.5245009074410163,0.561122244488978,653,0
20951,0.025408348457350273,0.02404809619238477,12,255
20952,0.13611615245009073,0.13627254509018036,85,0
20953,0.6025408348457351,0.6032064128256514,1845,0
20954,0.10526315789473684,0.10220440881763528,88,0
20955,0.06533575317604355,0.06012024048096192,28,55
20956,0.3647912885662432,0.3967935871743487,583,0
20957,0.06170598911070781,0.05410821643286573,30,83
20958,0.4101633393829401,0.4148296593186373,949,0
20959,0.06896551724137931,0.07214428857715431,29,87
20960,0.019963702359346643,0.022044088176352707,23,194
20961,0.3103448275862069,0.3286573146292585,526,0
20962,0.6696914700544465,0.6933867735470942,1363,0
20963,0.02722323049001815,0.03006012024048096,19,35
20964,0.039927404718693285,0.04008016032064128,18,165
20965,0.007259528130671506,0.008016032064128256,3,223
20966,0.08166969147005444,0.09018036072144289,93,2
20967,0.6460980036297641,0.6733466933867736,1197,0
20968,0.012704174228675136,0.014028056112224449,17,542
20969,0.4301270417422868,0.44288577154308617,763,0
20970,0.19237749546279492,0.2124248496993988,314,1
20971,0.12885662431941924,0.1342685370741483,154,0
20972,0.39019963702359345,0.40480961923847697,463,0
20973,0.29219600725952816,0.2905811623246493,561,0
20974,0.018148820326678767,0.02004008016032064,24,38
20975,0.7586206896551724,0.7655310621242485,3055,0
20976,0.016333938294010888,0.018036072144288578,9,220
20977,0.5480943738656987,0.5851703406813628,798,0
20978,0.41197822141560797,0.4308617234468938,542,0
20979,0.49183303085299457,0.5130260521042084,773,0
20980,0.0544464609800363,0.052104208416833664,15,34
20981,0.034482758620689655,0.03807615230460922,18,170
20982,0.009074410163339383,0.008016032064128256,5,387
20983,0.2250453720508167,0.24649298597194388,319,0
20984,0.17604355716878403,0.1843687374749499,97,0
20985,0.10163339382940109,0.10821643286573146,65,0
20986,0.019963702359346643,0.022044088176352707,25,742
20987,0.023593466424682397,0.022044088176352707,26,183
20988,0.038112522686025406,0.03406813627254509,28,63
20989,0.021778584392014518,0.02404809619238477,9,824
20990,0.032667876588021776,0.03406813627254509,41,231
20991,0.07078039927404718,0.07615230460921844,53,19
20992,0.15063520871143377,0.16633266533066132,163,1
20993,0.0054446460980036296,0.004008016032064128,2,186
20994,0.11252268602540835,0.11422845691382766,61,15
20995,0.009074410163339383,0.01002004008016032,8,0
20996,0.08166969147005444,0.09018036072144289,81,31
20997,0.009074410163339383,0.01002004008016032,4,625
20998,0.14519056261343014,0.15430861723446893,154,0
20999,0.003629764065335753,0.004008016032064128,2,1666
21000,0.7005444646098004,0.7094188376753507,1907,0
21001,0.014519056261343012,0.01002004008016032,9,155
21002,0.0054446460980036296,0.004008016032064128,3,533
21003,0.12885662431941924,0.13827655310621242,109,0
21004,0.056261343012704176,0.052104208416833664,54,28
21005,0.023593466424682397,0.026052104208416832,29,513
21006,0.44646098003629764,0.4709418837675351,776,0
21007,0.33212341197822143,0.33266533066132264,661,0
21008,0.0054446460980036296,0.006012024048096192,3,554
21009,0.016333938294010888,0.018036072144288578,16,413
21010,0.0054446460980036296,0.006012024048096192,2,952
21011,0.06170598911070781,0.056112224448897796,14,25
21012,0.73502722323049,0.7454909819639278,2627,0
21013,0.16878402903811252,0.17034068136272545,270,0
21014,0.14882032667876588,0.1462925851703407,145,0
21015,0.39019963702359345,0.41282565130260523,454,0
21016,0.1705989110707804,0.1843687374749499,116,2
21017,0.4791288566243194,0.48697394789579157,854,0
21018,0.010889292196007259,0.012024048096192385,7,428
21019,0.009074410163339383,0.01002004008016032,10,981
21020,0.036297640653357534,0.03807615230460922,27,13
21021,0.5136116152450091,0.56312625250501,729,0
21022,0.11978221415607986,0.11623246492985972,56,0
21023,0.1851179673321234,0.1963927855711423,114,1
21024,0.13611615245009073,0.1462925851703407,142,0
21025,0.0054446460980036296,0.006012024048096192,3,1350
21026,0.04900181488203267,0.052104208416833664,24,162
21027,0.029038112522686024,0.03006012024048096,11,140
21028,0.07441016333938294,0.06613226452905811,30,0
21029,0.11796733212341198,0.12625250501002003,102,0
21030,0.6533575317604355,0.6733466933867736,2016,0
21031,0.147005444646098,0.14228456913827656,83,0
21032,0.010889292196007259,0.012024048096192385,6,1375
21033,0.02722323049001815,0.028056112224448898,14,154
21034,0.676950998185118,0.6813627254509018,1295,0
21035,0.014519056261343012,0.01603206412825651,8,461
21036,0.3430127041742287,0.35070140280561124,309,0
21037,0.06170598911070781,0.06813627254509018,31,12
21038,0.05263157894736842,0.052104208416833664,23,79
21039,0.0054446460980036296,0.006012024048096192,3,1215
21040,0.003629764065335753,0.004008016032064128,2,1955
21041,0.034482758620689655,0.03807615230460922,16,40
21042,0.003629764065335753,0.004008016032064128,2,365
21043,0.2159709618874773,0.20641282565130262,180,0
21044,0.1705989110707804,0.18637274549098196,240,0
21045,0.025408348457350273,0.026052104208416832,9,281
21046,0.05263157894736842,0.056112224448897796,30,0
21047,0.010889292196007259,0.012024048096192385,4,653
21048,0.0054446460980036296,0.006012024048096192,3,130
21049,0.041742286751361164,0.04609218436873747,27,182
21050,0.018148820326678767,0.02004008016032064,8,1067
21051,0.13430127041742287,0.13627254509018036,63,1
21052,0.07441016333938294,0.08216432865731463,54,115
21053,0.018148820326678767,0.01002004008016032,9,148
21054,0.4664246823956443,0.46092184368737477,775,0
21055,0.15789473684210525,0.17034068136272545,163,0
21056,0.018148820326678767,0.018036072144288578,8,32
21057,0.15063520871143377,0.15430861723446893,114,5
21058,0.0925589836660617,0.08617234468937876,52,20
21059,0.0054446460980036296,0.006012024048096192,2,563
21060,0.0054446460980036296,0.006012024048096192,3,29
21061,0.009074410163339383,0.01002004008016032,9,740
21062,0.007259528130671506,0.006012024048096192,3,272
21063,0.007259528130671506,0.008016032064128256,4,914
21064,0.021778584392014518,0.018036072144288578,23,366
21065,0.0780399274047187,0.0781563126252505,50,23
21066,0.6370235934664247,0.655310621242485,1101,0
21067,0.010889292196007259,0.012024048096192385,7,1416
21068,0.003629764065335753,0.004008016032064128,2,0
21069,0.007259528130671506,0.0,4,68
21070,0.014519056261343012,0.01603206412825651,6,675
21071,0.009074410163339383,0.01002004008016032,4,528
21072,0.012704174228675136,0.014028056112224449,5,525
21073,0.4301270417422868,0.44488977955911824,603,0
21074,0.0018148820326678765,0.002004008016032064,0,294
21075,0.4882032667876588,0.5130260521042084,977,0
21076,0.19419237749546278,0.19839679358717435,141,9
21077,0.003629764065335753,0.004008016032064128,1,871
21078,0.14882032667876588,0.156312625250501,228,0
21079,0.47549909255898365,0.503006012024048,915,0
21080,0.16333938294010888,0.17234468937875752,98,0
21081,0.021778584392014518,0.022044088176352707,20,852
21082,0.08166969147005444,0.08817635270541083,106,1
21083,0.029038112522686024,0.03006012024048096,30,206
21084,0.007259528130671506,0.008016032064128256,2,1110
21085,0.045372050816696916,0.050100200400801605,19,109
21086,0.039927404718693285,0.04408817635270541,19,0
21087,0.07441016333938294,0.06613226452905811,32,0
21088,0.22686025408348456,0.24248496993987975,338,0
21089,0.009074410163339383,0.01002004008016032,5,940
21090,0.023593466424682397,0.026052104208416832,18,7
21091,0.41560798548094374,0.42685370741482964,614,0
21092,0.039927404718693285,0.04408817635270541,21,221
21093,0.007259528130671506,0.008016032064128256,3,950
21094,0.30490018148820325,0.3226452905811623,780,0
21095,0.07078039927404718,0.07615230460921844,38,63
21096,0.0544464609800363,0.05811623246492986,40,13
21097,0.06170598911070781,0.06412825651302605,50,0
21098,0.019963702359346643,0.022044088176352707,16,739
21099,0.030852994555353903,0.03206412825651302,11,370
21100,0.15970961887477314,0.16432865731462926,146,0
21101,0.07259528130671507,0.08016032064128256,36,0
21102,0.11252268602540835,0.10220440881763528,45,4
21103,0.02722323049001815,0.02404809619238477,34,167
21104,0.2958257713248639,0.3026052104208417,370,1
21105,0.42105263157894735,0.44288577154308617,437,0
21106,0.16696914700544466,0.1843687374749499,173,0
21107,0.05263157894736842,0.052104208416833664,37,42
21108,0.018148820326678767,0.02004008016032064,19,312
21109,0.558983666061706,0.5851703406813628,945,0
21110,0.025408348457350273,0.028056112224448898,13,674
21111,0.023593466424682397,0.022044088176352707,12,394
21112,0.032667876588021776,0.03406813627254509,15,273
21113,0.11433756805807622,0.12424849699398798,98,0
21114,0.036297640653357534,0.03406813627254509,18,1890
21115,0.029038112522686024,0.03006012024048096,41,195
21116,0.49364791288566245,0.501002004008016,1542,0
21117,0.5099818511796733,0.4969939879759519,1159,0
21118,0.007259528130671506,0.008016032064128256,3,727
21119,0.16333938294010888,0.17234468937875752,279,0
21120,0.3139745916515426,0.3406813627254509,644,0
21121,0.16878402903811252,0.18036072144288579,137,0
21122,0.10344827586206896,0.10821643286573146,36,96
21123,0.025408348457350273,0.028056112224448898,23,61
21124,0.8239564428312159,0.8236472945891784,1938,0
21125,0.009074410163339383,0.01002004008016032,4,96
21126,0.2831215970961887,0.2905811623246493,343,0
21127,0.019963702359346643,0.02004008016032064,10,131
21128,0.039927404718693285,0.04208416833667335,46,130
21129,0.11433756805807622,0.12224448897795591,103,0
21130,0.4319419237749546,0.44488977955911824,1150,0
21131,0.10526315789473684,0.11422845691382766,123,0
21132,0.07985480943738657,0.0841683366733467,79,0
21133,0.045372050816696916,0.04809619238476954,41,39
21134,0.1088929219600726,0.11623246492985972,131,0
21135,0.24863883847549909,0.27054108216432865,252,0
21136,0.132486388384755,0.1462925851703407,77,0
21137,0.012704174228675136,0.01002004008016032,6,0
21138,0.036297640653357534,0.03807615230460922,43,308
21139,0.0054446460980036296,0.006012024048096192,3,832
21140,0.5843920145190563,0.5831663326653307,1093,0
21141,0.007259528130671506,0.008016032064128256,3,1167
21142,0.041742286751361164,0.04609218436873747,20,2
21143,0.1397459165154265,0.15430861723446893,243,0
21144,0.0054446460980036296,0.006012024048096192,2,1397
21145,0.009074410163339383,0.01002004008016032,4,232
21146,0.09074410163339383,0.09819639278557114,51,33
21147,0.18148820326678766,0.19238476953907815,154,0
21148,0.17604355716878403,0.17835671342685372,158,0
21149,0.039927404718693285,0.04408817635270541,12,12
21150,0.016333938294010888,0.018036072144288578,8,2114
21151,0.029038112522686024,0.03006012024048096,16,161
21152,0.007259528130671506,0.006012024048096192,6,121
21153,0.050816696914700546,0.056112224448897796,20,96
21154,0.10344827586206896,0.11022044088176353,50,16
21155,0.025408348457350273,0.028056112224448898,13,12
21156,0.2776769509981851,0.28857715430861725,556,0
21157,0.5444646098003629,0.5791583166332666,707,0
21158,0.5281306715063521,0.5651302605210421,896,0
21159,0.07622504537205081,0.08016032064128256,31,1
21160,0.05807622504537205,0.06212424849699399,27,34
21161,0.021778584392014518,0.01603206412825651,8,118
21162,0.16878402903811252,0.1683366733466934,78,6
21163,0.617059891107078,0.6452905811623246,984,0
21164,0.21960072595281308,0.218436873747495,121,0
21165,0.012704174228675136,0.01002004008016032,14,44
21166,0.11070780399274047,0.12024048096192384,119,9
21167,0.8076225045372051,0.8396793587174348,1312,0
21168,0.0018148820326678765,0.002004008016032064,0,207
21169,0.032667876588021776,0.03006012024048096,17,7
21170,0.043557168784029036,0.04809619238476954,26,4
21171,0.2014519056261343,0.22044088176352705,142,0
21172,0.003629764065335753,0.004008016032064128,2,783
21173,0.018148820326678767,0.018036072144288578,12,335
21174,0.010889292196007259,0.012024048096192385,11,1019
21175,0.018148820326678767,0.01603206412825651,10,522
21176,0.016333938294010888,0.018036072144288578,14,5
21177,0.05263157894736842,0.056112224448897796,64,159
21178,0.06170598911070781,0.06412825651302605,44,50
21179,0.3684210526315789,0.3907815631262525,462,0
21180,0.012704174228675136,0.014028056112224449,11,516
21181,0.14882032667876588,0.1623246492985972,89,0
21182,0.023593466424682397,0.02404809619238477,10,296
21183,0.023593466424682397,0.022044088176352707,30,272
21184,0.02722323049001815,0.026052104208416832,28,6
21185,0.009074410163339383,0.01002004008016032,5,70
21186,0.0780399274047187,0.08617234468937876,61,0
21187,0.010889292196007259,0.01002004008016032,4,820
21188,0.5644283121597096,0.5711422845691383,1237,0
21189,0.27586206896551724,0.2985971943887776,579,0
21190,0.045372050816696916,0.04008016032064128,12,56
21191,0.25045372050816694,0.24849699398797595,367,0
21192,0.009074410163339383,0.01002004008016032,3,1812
21193,0.29219600725952816,0.31462925851703405,110,0
21194,0.003629764065335753,0.004008016032064128,2,801
21195,0.06896551724137931,0.07615230460921844,54,1
21196,0.003629764065335753,0.004008016032064128,2,703
21197,0.07441016333938294,0.08216432865731463,42,0
21198,0.5136116152450091,0.5390781563126252,896,0
21199,0.6551724137931034,0.6693386773547094,2273,0
21200,0.032667876588021776,0.036072144288577156,16,112
21201,0.37749546279491836,0.3907815631262525,814,0
21202,0.12885662431941924,0.1402805611222445,108,0
21203,0.09618874773139746,0.10020040080160321,122,107
21204,0.07259528130671507,0.07414829659318638,39,26
21205,0.012704174228675136,0.014028056112224449,8,745
21206,0.07985480943738657,0.08817635270541083,61,0
21207,0.034482758620689655,0.028056112224448898,16,101
21208,0.47549909255898365,0.4729458917835671,589,0
21209,0.0544464609800363,0.050100200400801605,29,3
21210,0.04900181488203267,0.04008016032064128,27,33
21211,0.40834845735027225,0.4148296593186373,819,0
21212,0.24319419237749546,0.2625250501002004,474,0
21213,0.0054446460980036296,0.006012024048096192,3,498
21214,0.003629764065335753,0.004008016032064128,2,1310
21215,0.039927404718693285,0.04408817635270541,50,308
21216,0.014519056261343012,0.01002004008016032,9,260
21217,0.4664246823956443,0.4969939879759519,629,0
21218,0.014519056261343012,0.01603206412825651,10,780
21219,0.009074410163339383,0.01002004008016032,4,601
21220,0.20871143375680581,0.2124248496993988,476,0
21221,0.041742286751361164,0.04208416833667335,39,0
21222,0.17785843920145192,0.1963927855711423,178,0
21223,0.07259528130671507,0.07214428857715431,61,16
21224,0.003629764065335753,0.004008016032064128,2,513
21225,0.11070780399274047,0.12024048096192384,155,0
21226,0.47549909255898365,0.4849699398797595,832,0
21227,0.009074410163339383,0.008016032064128256,6,388
21228,0.0925589836660617,0.0841683366733467,65,0
21229,0.0018148820326678765,0.002004008016032064,0,390
21230,0.003629764065335753,0.004008016032064128,2,1364
21231,0.025408348457350273,0.02404809619238477,11,287
21232,0.17604355716878403,0.17635270541082165,111,0
21233,0.11796733212341198,0.11623246492985972,79,1
21234,0.12885662431941924,0.14228456913827656,109,0
21235,0.23411978221415608,0.25250501002004005,133,0
21236,0.029038112522686024,0.026052104208416832,11,2
21237,0.0054446460980036296,0.004008016032064128,2,123
21238,0.43738656987295826,0.4709418837675351,885,0
21239,0.5390199637023594,0.5450901803607214,902,0
21240,0.0054446460980036296,0.006012024048096192,2,490
21241,0.007259528130671506,0.008016032064128256,4,554
21242,0.3466424682395644,0.35070140280561124,362,0
21243,0.44283121597096187,0.45490981963927857,673,0
21244,0.034482758620689655,0.036072144288577156,43,629
21245,0.32304900181488205,0.33867735470941884,399,0
21246,0.019963702359346643,0.022044088176352707,9,76
21247,0.22686025408348456,0.24849699398797595,216,0
21248,0.012704174228675136,0.012024048096192385,6,514
21249,0.014519056261343012,0.004008016032064128,7,18
21250,0.014519056261343012,0.01603206412825651,5,775
21251,0.3411978221415608,0.3466933867735471,182,0
21252,0.05989110707803993,0.06613226452905811,32,0
21253,0.003629764065335753,0.004008016032064128,1,930
21254,0.016333938294010888,0.01603206412825651,6,456
21255,0.029038112522686024,0.03206412825651302,35,18
21256,0.6606170598911071,0.6773547094188377,2359,0
21257,0.07622504537205081,0.08216432865731463,64,36
21258,0.047186932849364795,0.04809619238476954,39,57
21259,0.3466424682395644,0.35070140280561124,202,0
21260,0.3339382940108893,0.3466933867735471,393,0
21261,0.007259528130671506,0.008016032064128256,4,609
21262,0.20508166969147004,0.22444889779559118,261,0
21263,0.25045372050816694,0.26452905811623245,349,0
21264,0.0054446460980036296,0.006012024048096192,2,1414
21265,0.0018148820326678765,0.002004008016032064,0,162
21266,0.22686025408348456,0.23647294589178355,304,0
21267,0.05263157894736842,0.050100200400801605,24,50
21268,0.6188747731397459,0.6332665330661322,1753,0
21269,0.030852994555353903,0.028056112224448898,13,36
21270,0.029038112522686024,0.03006012024048096,14,1
21271,0.07078039927404718,0.0781563126252505,59,0
21272,0.15970961887477314,0.16432865731462926,172,1
21273,0.010889292196007259,0.012024048096192385,10,368
21274,0.21234119782214156,0.21442885771543085,389,0
21275,0.009074410163339383,0.01002004008016032,7,1043
21276,0.25045372050816694,0.26452905811623245,355,0
21277,0.012704174228675136,0.014028056112224449,12,681
21278,0.010889292196007259,0.01002004008016032,13,484
21279,0.5263157894736842,0.5731462925851704,1312,0
21280,0.056261343012704176,0.06012024048096192,56,1
21281,0.08711433756805807,0.09218436873747494,92,77
21282,0.22323049001814882,0.22044088176352705,339,0
21283,0.12522686025408347,0.13627254509018036,149,0
21284,0.7931034482758621,0.7975951903807615,1576,0
21285,0.003629764065335753,0.004008016032064128,2,998
21286,0.003629764065335753,0.004008016032064128,2,1327
21287,0.029038112522686024,0.03206412825651302,13,1
21288,0.147005444646098,0.156312625250501,115,0
21289,0.19600725952813067,0.20641282565130262,84,0
21290,0.010889292196007259,0.012024048096192385,5,816
21291,0.23774954627949182,0.25250501002004005,506,0
21292,0.023593466424682397,0.02404809619238477,13,320
21293,0.44101633393829404,0.43887775551102204,475,0
21294,0.12704174228675136,0.13026052104208416,95,0
21295,0.5063520871143375,0.5511022044088176,962,0
21296,0.52994555353902,0.5571142284569138,733,0
21297,0.012704174228675136,0.014028056112224449,6,1320
21298,0.5571687840290381,0.591182364729459,1451,0
21299,0.0925589836660617,0.10020040080160321,62,0
21300,0.034482758620689655,0.03206412825651302,17,0
21301,0.26860254083484575,0.280561122244489,437,0
21302,0.016333938294010888,0.014028056112224449,6,321
21303,0.032667876588021776,0.03006012024048096,15,133
21304,0.041742286751361164,0.04008016032064128,21,131
21305,0.14519056261343014,0.15430861723446893,168,0
21306,0.21234119782214156,0.23046092184368738,105,0
21307,0.038112522686025406,0.04008016032064128,53,31
21308,0.10707803992740472,0.11623246492985972,125,2
21309,0.0054446460980036296,0.004008016032064128,2,795
21310,0.025408348457350273,0.02404809619238477,12,118
21311,0.1560798548094374,0.17034068136272545,99,2
21312,0.22686025408348456,0.23647294589178355,377,0
21313,0.09800362976406533,0.09819639278557114,55,0
21314,0.009074410163339383,0.01002004008016032,4,139
21315,0.09618874773139746,0.1062124248496994,58,0
21316,0.030852994555353903,0.03206412825651302,19,171
21317,0.029038112522686024,0.03006012024048096,20,240
21318,0.0054446460980036296,0.006012024048096192,3,348
21319,0.18148820326678766,0.19839679358717435,250,3
21320,0.4500907441016334,0.48897795591182364,675,0
21321,0.0054446460980036296,0.004008016032064128,2,790
21322,0.039927404718693285,0.04208416833667335,25,149
21323,0.30671506352087113,0.31462925851703405,868,0
21324,0.2577132486388385,0.2605210420841683,413,0
21325,0.3393829401088929,0.342685370741483,600,0
21326,0.0054446460980036296,0.006012024048096192,2,1902
21327,0.007259528130671506,0.008016032064128256,4,951
21328,0.25226860254083483,0.2685370741482966,464,0
21329,0.13793103448275862,0.14428857715430862,70,26
21330,0.29764065335753176,0.3046092184368738,412,0
21331,0.016333938294010888,0.01603206412825651,7,106
21332,0.023593466424682397,0.022044088176352707,11,239
21333,0.06170598911070781,0.06813627254509018,44,208
21334,0.08711433756805807,0.09018036072144289,38,145
21335,0.06533575317604355,0.06212424849699399,34,16
21336,0.08711433756805807,0.09619238476953908,86,4
21337,0.003629764065335753,0.002004008016032064,2,525
21338,0.06533575317604355,0.07014028056112225,31,7
21339,0.0054446460980036296,0.006012024048096192,3,688
21340,0.13793103448275862,0.1402805611222445,131,1
21341,0.2014519056261343,0.21643286573146292,269,0
21342,0.15789473684210525,0.1683366733466934,201,0
21343,0.030852994555353903,0.022044088176352707,11,44
21344,0.009074410163339383,0.01002004008016032,8,593
21345,0.04900181488203267,0.04809619238476954,21,4
21346,0.14337568058076225,0.15831663326653306,108,0
21347,0.012704174228675136,0.014028056112224449,5,1606
21348,0.038112522686025406,0.04208416833667335,34,55
21349,0.007259528130671506,0.008016032064128256,4,731
21350,0.039927404718693285,0.03807615230460922,39,3
21351,0.07441016333938294,0.08016032064128256,37,9
21352,0.0852994555353902,0.08617234468937876,85,0
21353,0.10344827586206896,0.10821643286573146,106,30
21354,0.6588021778584392,0.687374749498998,1272,0
21355,0.3194192377495463,0.3246492985971944,575,0
21356,0.0054446460980036296,0.006012024048096192,3,1770
21357,0.021778584392014518,0.022044088176352707,15,459
21358,0.014519056261343012,0.01603206412825651,7,0
21359,0.08348457350272233,0.08617234468937876,49,29
21360,0.0852994555353902,0.09018036072144289,55,0
21361,0.02722323049001815,0.03006012024048096,33,1632
21362,0.007259528130671506,0.006012024048096192,3,742
21363,0.2577132486388385,0.2785571142284569,270,0
21364,0.0544464609800363,0.06012024048096192,45,8
21365,0.02722323049001815,0.028056112224448898,15,125
21366,0.019963702359346643,0.022044088176352707,9,185
21367,0.012704174228675136,0.014028056112224449,6,136
21368,0.21234119782214156,0.23246492985971945,231,0
21369,0.010889292196007259,0.012024048096192385,6,1075
21370,0.10526315789473684,0.11422845691382766,79,20
21371,0.32849364791288566,0.35470941883767537,566,0
21372,0.009074410163339383,0.01002004008016032,4,2270
21373,0.17785843920145192,0.1963927855711423,412,0
21374,0.025408348457350273,0.028056112224448898,11,416
21375,0.014519056261343012,0.01603206412825651,12,1016
21376,0.030852994555353903,0.028056112224448898,15,111
21377,0.045372050816696916,0.04609218436873747,27,727
21378,0.032667876588021776,0.03206412825651302,29,131
21379,0.604355716878403,0.6092184368737475,928,0
21380,0.0054446460980036296,0.006012024048096192,3,0
21381,0.10707803992740472,0.11623246492985972,129,0
21382,0.33030852994555354,0.342685370741483,771,0
21383,0.007259528130671506,0.008016032064128256,6,408
21384,0.05989110707803993,0.06613226452905811,27,2
21385,0.030852994555353903,0.03406813627254509,17,12
21386,0.2540834845735027,0.25851703406813625,292,0
21387,0.009074410163339383,0.01002004008016032,3,882
21388,0.038112522686025406,0.04208416833667335,45,31
21389,0.2867513611615245,0.30861723446893785,258,0
21390,0.016333938294010888,0.018036072144288578,8,0
21391,0.9074410163339383,0.9278557114228457,4248,0
21392,0.029038112522686024,0.02004008016032064,33,281
21393,0.034482758620689655,0.03006012024048096,20,52
21394,0.009074410163339383,0.01002004008016032,4,743
21395,0.02722323049001815,0.03006012024048096,14,38
21396,0.3248638838475499,0.33867735470941884,396,0
21397,0.30127041742286753,0.3186372745490982,421,0
21398,0.010889292196007259,0.01002004008016032,11,651
21399,0.2595281306715064,0.2725450901803607,241,0
21400,0.3793103448275862,0.40480961923847697,669,0
21401,0.047186932849364795,0.04609218436873747,33,53
21402,0.025408348457350273,0.028056112224448898,38,183
21403,0.003629764065335753,0.004008016032064128,2,1248
21404,0.036297640653357534,0.04008016032064128,46,75
21405,0.025408348457350273,0.026052104208416832,10,193
21406,0.455535390199637,0.47695390781563124,796,0
21407,0.010889292196007259,0.012024048096192385,7,785
21408,0.0054446460980036296,0.004008016032064128,3,1402
21409,0.20508166969147004,0.19238476953907815,161,0
21410,0.025408348457350273,0.026052104208416832,12,132
21411,0.007259528130671506,0.006012024048096192,4,683
21412,0.5281306715063521,0.5490981963927856,1013,0
21413,0.02722323049001815,0.03006012024048096,15,1
21414,0.016333938294010888,0.018036072144288578,13,310
21415,0.025408348457350273,0.022044088176352707,14,9
21416,0.019963702359346643,0.02004008016032064,19,248
21417,0.018148820326678767,0.018036072144288578,21,189
21418,0.025408348457350273,0.02004008016032064,35,111
21419,0.014519056261343012,0.014028056112224449,18,310
21420,0.6733212341197822,0.6713426853707415,2425,0
21421,0.047186932849364795,0.052104208416833664,45,89
